applicant_id,municipality,application_year,selected,male,age_at_application,has_phone,ses_stratum,neighborhood,age_at_survey,survey_month,survey_form,household_visit,mother_educ,father_educ,mother_age,father_age,father_income_high,receiving_aid_now,started_g6_private,started_g7_private,in_private_now,in_school_now,highest_grade,finished_g6,finished_g7,finished_g8,repeats_g6,ever_repeated,total_repeats,years_in_school,married_or_cohab,has_child,working,hours_worked,cohort,age_gap,application_year_plus_age_gap,mother_child_age_gap,father_child_age_gap,flag_age_pair_missing,flag_age_decreases,flag_age_unchanged,flag_age_gap_outside_2_4,flag_grade_6_contradiction,flag_grade_7_contradiction,flag_grade_8_contradiction,flag_any_grade_contradiction,flag_mother_not_older_than_child,flag_mother_age_gap_under_12,flag_mother_age_gap_over_60,flag_father_not_older_than_child,flag_father_age_gap_under_12,flag_father_age_gap_over_60,flag_nonworker_positive_hours,flag_worker_zero_hours,flag_years_in_school_above_4,flag_selected_invalid_binary,flag_male_invalid_binary,flag_has_phone_invalid_binary,flag_survey_form_invalid_binary,flag_household_visit_invalid_binary,flag_father_income_high_invalid_binary,flag_receiving_aid_now_invalid_binary,flag_started_g6_private_invalid_binary,flag_started_g7_private_invalid_binary,flag_in_private_now_invalid_binary,flag_in_school_now_invalid_binary,flag_finished_g6_invalid_binary,flag_finished_g7_invalid_binary,flag_finished_g8_invalid_binary,flag_ever_repeated_invalid_binary,flag_married_or_cohab_invalid_binary,flag_has_child_invalid_binary,flag_working_invalid_binary,flag_ses_stratum_out_of_range,flag_neighborhood_out_of_range,flag_survey_month_out_of_range,flag_repeats_g6_out_of_range,flag_total_repeats_out_of_range,flag_private_but_not_enrolled,flag_g7_without_g6,flag_g8_without_g7,flag_g6_repeats_exceed_total,flag_any_repeat_disagrees_total,flag_hours_outside_0_168
101478,A,2020,1,0,11.0,1,,,14.0,3,0,0,5.0,5.0,39.0,38.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,25.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101479,A,2020,0,0,14.0,1,2.0,4.0,17.0,5,0,0,3.0,0.0,43.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,9,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,A_2020,3.0,2023.0,26.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101480,A,2020,0,1,13.0,1,,17.0,15.0,3,0,0,6.0,5.0,40.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,25.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101481,A,2020,0,1,12.0,1,2.0,5.0,15.0,4,0,0,7.0,7.0,35.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,20.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101482,A,2020,0,1,14.0,1,2.0,17.0,16.0,3,0,0,4.0,6.0,36.0,38.0,0.0,0.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,40.0,A_2020,2.0,2022.0,20.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101483,A,2022,1,0,12.0,1,2.0,,13.0,7,1,0,2.0,5.0,49.0,36.0,0.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,36.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101484,A,2020,1,0,12.0,1,2.0,6.0,14.0,3,0,0,,,42.0,,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101485,A,2020,1,1,14.0,1,,5.0,17.0,4,0,0,7.0,,37.0,,,0.0,1.0,1.0,0.0,0.0,7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,20.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101486,A,2020,0,0,15.0,1,2.0,,17.0,6,0,0,3.0,,67.0,51.0,,0.0,1.0,1.0,0.0,0.0,7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,A_2020,2.0,2022.0,50.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101487,A,2020,0,1,15.0,1,3.0,,18.0,3,0,0,7.0,5.0,46.0,49.0,0.0,0.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,28.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101488,B,2018,0,1,15.0,0,3.0,,19.0,7,1,1,,,,,,0.0,1.0,1.0,0.0,0.0,9,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,40.0,B_2018,4.0,2022.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101489,A,2022,0,0,11.0,1,,,11.0,7,1,0,8.0,8.0,37.0,34.0,0.0,0.0,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,26.0,23.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101490,B,2018,1,0,13.0,1,,,17.0,6,1,1,5.0,,50.0,57.0,,0.0,0.0,0.0,0.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,B_2018,4.0,2022.0,33.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101491,A,2022,0,0,12.0,1,2.0,,13.0,7,1,0,3.0,5.0,39.0,49.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,26.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101492,A,2020,1,0,11.0,1,,19.0,13.0,3,0,0,5.0,11.0,40.0,39.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,27.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101493,A,2020,0,0,11.0,1,2.0,6.0,14.0,5,0,0,8.0,9.0,39.0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,25.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101494,A,2020,0,0,13.0,1,2.0,5.0,15.0,3,0,0,4.0,5.0,40.0,48.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,25.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101495,A,2020,1,1,11.0,1,2.0,6.0,13.0,3,0,0,7.0,5.0,40.0,40.0,,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101496,A,2020,0,0,12.0,1,2.0,5.0,15.0,4,0,0,11.0,6.0,42.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,27.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101497,A,2020,0,1,12.0,1,2.0,,14.0,3,0,0,10.0,10.0,35.0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,21.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101498,A,2020,0,0,12.0,1,1.0,6.0,15.0,7,1,0,5.0,6.0,35.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,7,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,20.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101499,A,2020,0,0,12.0,1,3.0,4.0,14.0,4,0,0,,11.0,40.0,38.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,26.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101500,A,2020,1,1,15.0,1,2.0,17.0,18.0,3,0,0,9.0,8.0,36.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101501,A,2020,0,0,11.0,1,2.0,8.0,14.0,6,0,0,5.0,,41.0,,,0.0,1.0,1.0,,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,27.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101502,A,2020,0,0,,1,2.0,,14.0,4,0,0,5.0,,43.0,,,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,A_2020,,,29.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101503,A,2022,1,0,15.0,1,2.0,,14.0,8,1,0,11.0,9.0,44.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,A_2022,-1.0,2021.0,30.0,25.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101504,A,2022,1,0,11.0,1,2.0,,12.0,8,1,0,9.0,9.0,42.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,30.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101505,A,2022,0,1,11.0,1,2.0,,12.0,7,1,0,5.0,,39.0,,,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,27.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101506,A,2020,1,1,12.0,1,2.0,,15.0,7,1,0,8.0,8.0,45.0,43.0,1.0,0.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,30.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101507,B,2018,0,1,10.0,0,2.0,,15.0,6,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,10.0,B_2018,5.0,2023.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101508,A,2022,1,0,14.0,1,3.0,,13.0,7,1,0,11.0,,31.0,,,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,-1.0,2021.0,18.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101509,A,2020,0,1,11.0,1,2.0,15.0,14.0,9,1,0,5.0,5.0,36.0,34.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,22.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101510,B,2018,0,1,15.0,0,1.0,,20.0,7,1,1,,,,,,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,B_2018,5.0,2023.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101511,A,2020,0,1,13.0,1,2.0,17.0,16.0,5,0,0,9.0,,42.0,,,0.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,26.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101512,A,2020,0,1,12.0,1,2.0,7.0,14.0,6,0,0,7.0,8.0,49.0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,35.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101513,A,2020,1,1,11.0,1,2.0,18.0,15.0,4,1,0,6.0,2.0,58.0,56.0,0.0,1.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,4.0,2024.0,43.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101514,A,2020,1,1,11.0,1,2.0,6.0,14.0,3,0,0,7.0,11.0,42.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,28.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101515,A,2020,0,1,11.0,1,2.0,6.0,14.0,3,0,0,6.0,5.0,30.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,16.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101516,A,2020,1,0,12.0,1,2.0,19.0,15.0,3,0,0,4.0,5.0,31.0,45.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,16.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101517,A,2022,1,0,13.0,1,2.0,,14.0,7,1,0,7.0,,33.0,,,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,19.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101518,A,2020,0,1,12.0,1,2.0,10.0,14.0,3,0,0,5.0,5.0,44.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,30.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101519,A,2020,0,1,14.0,1,2.0,5.0,16.0,3,0,0,,,,,,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101520,A,2022,1,0,12.0,1,2.0,,12.0,7,1,0,5.0,,36.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,24.0,23.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101521,A,2020,0,0,11.0,1,2.0,7.0,14.0,7,1,0,5.0,11.0,37.0,43.0,0.0,0.0,1.0,1.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,A_2020,3.0,2023.0,23.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101522,A,2020,1,0,13.0,1,,19.0,15.0,3,0,0,5.0,5.0,42.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,27.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101523,A,2020,0,1,14.0,1,2.0,19.0,16.0,3,0,0,5.0,6.0,56.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,A_2020,2.0,2022.0,40.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101524,A,2020,0,1,13.0,1,2.0,,15.0,3,0,0,11.0,7.0,39.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,7,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,A_2020,2.0,2022.0,24.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101525,A,2020,1,0,12.0,1,2.0,19.0,14.0,3,0,0,4.0,5.0,36.0,37.0,0.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,22.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101526,A,2020,1,0,13.0,1,,19.0,15.0,5,0,0,3.0,0.0,33.0,39.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,18.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101527,A,2022,1,0,13.0,1,1.0,,14.0,7,1,0,3.0,3.0,34.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,20.0,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101528,B,2018,1,0,15.0,0,1.0,,20.0,7,1,1,5.0,5.0,38.0,59.0,0.0,0.0,1.0,1.0,0.0,0.0,8,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,B_2018,5.0,2023.0,18.0,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101529,A,2022,0,1,,1,2.0,,12.0,7,1,0,9.0,9.0,29.0,34.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,,,17.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101530,A,2020,1,1,12.0,1,1.0,17.0,15.0,4,0,0,5.0,5.0,46.0,47.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,31.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101531,A,2022,1,1,11.0,1,,,12.0,8,1,0,4.0,5.0,42.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,30.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101532,A,2022,0,0,13.0,1,2.0,,12.0,7,1,0,7.0,6.0,46.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,-1.0,2021.0,34.0,33.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101533,A,2020,1,0,12.0,1,2.0,19.0,15.0,5,0,0,5.0,5.0,50.0,46.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,35.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
