"applicant_id","municipality","application_year","selected","male","age_at_application","has_phone","ses_stratum","neighborhood","age_at_survey","survey_month","survey_form","household_visit","mother_educ","father_educ","mother_age","father_age","father_income_high","receiving_aid_now","started_g6_private","started_g7_private","in_private_now","in_school_now","highest_grade","finished_g6","finished_g7","finished_g8","repeats_g6","ever_repeated","total_repeats","years_in_school","married_or_cohab","has_child","working","hours_worked","cohort","selected_clean","male_clean","has_phone_clean","survey_form_clean","household_visit_clean","father_income_high_clean","receiving_aid_now_clean","started_g6_private_clean","started_g7_private_clean","in_private_now_clean","in_school_now_clean","finished_g6_clean","finished_g7_clean","finished_g8_clean","ever_repeated_clean","married_or_cohab_clean","has_child_clean","working_clean","ses_stratum_clean","neighborhood_clean","survey_month_clean","repeats_g6_clean","total_repeats_clean","age_change","age_unverifiable","age_decreased","age_unchanged","age_outside_2_to_4","age_at_survey_clean","grade_conflict","grade_below_5_review","school_years_below_grade_progress_review","finished_g6_conflict","finished_g7_conflict","finished_g8_conflict","repeats_conflict","private_school_conflict","mother_child_age_gap","mother_age_gap_over_60","mother_age_clean","father_child_age_gap","father_age_gap_over_60","father_age_clean","work_hours_conflict","years_in_school_above_4","years_in_school_exceeds_age_gap_plus_1","primary_logic_flag","age_at_application_missing","ses_stratum_missing","neighborhood_missing","age_at_application_imp","ses_stratum_imp","male_c","has_phone_c","age_at_application_imp_c","age_at_application_missing_c","ses_stratum_imp_c","ses_stratum_missing_c"
100776,"A",2022,1,1,11,1,1,,12,7,1,0,3,11,52,46,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,52,34,FALSE,46,FALSE,FALSE,FALSE,FALSE,0,0,1,11,1,0.494584837545126,0,-1.40808823529412,-0.0180505415162455,-1.07589285714286,-0.191335740072202
100777,"A",2020,1,0,13,1,2,,15,3,0,0,3,2,43,52,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,43,37,FALSE,52,FALSE,FALSE,TRUE,FALSE,0,0,1,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100778,"A",2020,0,1,11,1,2,,14,3,0,0,5,3,43,45,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,2,,3,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,43,31,FALSE,45,FALSE,FALSE,FALSE,FALSE,0,0,1,11,2,0.498299319727891,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100779,"A",2022,0,0,13,1,,,13,7,1,0,5,7,35,47,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,35,34,FALSE,47,FALSE,FALSE,TRUE,FALSE,0,1,1,13,2.07589285714286,-0.505415162454874,0,0.591911764705882,-0.0180505415162455,0,0.808664259927798
100780,"A",2020,0,1,12,1,,19,14,3,0,0,9,11,42,56,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,40,"A_2020",0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,42,FALSE,56,FALSE,FALSE,TRUE,FALSE,0,1,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,0.841836734693878
100781,"A",2020,1,0,12,1,2,8,15,8,1,0,5,5,40,50,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,8,8,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,40,35,FALSE,50,FALSE,FALSE,FALSE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100782,"A",2020,1,0,12,1,2,7,14,2,0,0,1,,42,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,6,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,1,2,7,2,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100783,"A",2022,1,1,11,1,2,,12,7,1,0,5,5,40,48,1,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,40,36,FALSE,48,FALSE,FALSE,FALSE,FALSE,0,0,1,11,2,0.494584837545126,0,-1.40808823529412,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100784,"A",2022,1,0,12,1,2,,12,7,1,0,7,11,42,56,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,42,44,FALSE,56,FALSE,FALSE,TRUE,FALSE,0,0,1,12,2,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100785,"A",2020,0,0,13,1,1,17,15,4,0,0,5,2,38,49,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,17,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,38,34,FALSE,49,FALSE,FALSE,TRUE,FALSE,0,0,0,13,1,-0.501700680272109,0,0.40625,-0.0476190476190476,-1,-0.158163265306122
100786,"A",2020,1,0,12,1,3,16,14,3,0,0,11,,42,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,0,3,16,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,3,-0.501700680272109,0,-0.59375,-0.0476190476190476,1,-0.158163265306122
100787,"A",2020,1,1,13,1,2,12,15,3,0,0,9,7,37,47,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,12,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,37,32,FALSE,47,FALSE,FALSE,TRUE,FALSE,0,0,0,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100788,"A",2020,0,0,11,1,2,19,13,5,0,0,8,11,37,38,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,2,19,5,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,37,25,FALSE,38,FALSE,FALSE,TRUE,FALSE,0,0,0,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100789,"B",2018,0,1,14,1,1,,19,7,1,1,5,3,43,41,0,0,0,0,0,0,5,0,0,0,1,1,1,2,0,0,1,40,"B_2018",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,7,1,1,5,FALSE,FALSE,FALSE,TRUE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,43,22,FALSE,41,FALSE,FALSE,FALSE,FALSE,0,0,1,14,1,0.575757575757576,0.557575757575758,1.59876543209877,-0.0181818181818182,-0.944,-0.242424242424242
100790,"A",2020,0,1,12,1,2,19,14,8,1,0,5,9,39,39,0,0,1,0,1,1,6,1,0,0,0,1,1,3,0,0,0,0,"A_2020",0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,19,8,0,1,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,39,25,FALSE,39,FALSE,FALSE,FALSE,FALSE,0,0,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100791,"A",2020,0,0,11,1,1,,14,8,1,0,9,9,38,39,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,,8,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,38,25,FALSE,39,FALSE,FALSE,FALSE,FALSE,0,0,1,11,1,-0.501700680272109,0,-1.59375,-0.0476190476190476,-1,-0.158163265306122
100792,"A",2020,1,1,15,1,1,,18,3,0,0,0,5,58,54,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,1,40,"A_2020",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,,3,0,0,3,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,58,36,FALSE,54,FALSE,FALSE,FALSE,FALSE,0,0,1,15,1,0.498299319727891,0,2.40625,-0.0476190476190476,-1,-0.158163265306122
100793,"A",2020,1,0,12,1,3,,14,4,0,0,,3,38,,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,38,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,1,12,3,-0.501700680272109,0,-0.59375,-0.0476190476190476,1,-0.158163265306122
100794,"A",2020,1,1,14,1,2,15,16,3,0,0,8,,47,,,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,"A_2020",1,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,2,15,3,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,47,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,0,14,2,0.498299319727891,0,1.40625,-0.0476190476190476,0,-0.158163265306122
100795,"A",2020,1,0,11,1,,,13,3,0,0,2,2,35,36,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,35,23,FALSE,36,FALSE,FALSE,TRUE,FALSE,0,1,1,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,0.841836734693878
100796,"A",2022,0,1,13,1,3,,13,7,1,0,5,3,35,38,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,35,25,FALSE,38,FALSE,FALSE,TRUE,FALSE,0,0,1,13,3,0.494584837545126,0,0.591911764705882,-0.0180505415162455,0.924107142857143,-0.191335740072202
100797,"A",2020,0,0,12,1,2,19,15,3,0,0,2,,51,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,10,"A_2020",0,0,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,1,2,19,3,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,51,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100798,"A",2020,0,1,12,1,,17,14,4,0,0,3,,44,43,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,0,,17,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,44,29,FALSE,43,FALSE,FALSE,TRUE,FALSE,0,1,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,0.841836734693878
100799,"B",2018,1,0,12,0,3,,17,6,1,1,5,5,35,43,0,0,1,1,0,0,8,1,1,1,0,0,0,3,1,1,0,0,"B_2018",1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,3,,6,0,0,5,FALSE,FALSE,FALSE,TRUE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,35,26,FALSE,43,FALSE,FALSE,FALSE,FALSE,0,0,1,12,3,-0.424242424242424,-0.442424242424242,-0.401234567901234,-0.0181818181818182,1.056,-0.242424242424242
100800,"A",2020,0,0,12,1,1,19,14,4,0,0,4,,39,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,0,1,19,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,39,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,1,-0.501700680272109,0,-0.59375,-0.0476190476190476,-1,-0.158163265306122
100801,"B",2018,0,0,15,1,,,19,6,1,1,2,3,50,56,0,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,50,37,FALSE,56,FALSE,TRUE,TRUE,FALSE,0,1,1,15,1.944,-0.424242424242424,0.557575757575758,2.59876543209877,-0.0181818181818182,0,0.757575757575758
100802,"A",2022,1,0,12,1,3,,12,7,1,0,11,9,43,42,0,0,1,1,1,1,6,1,0,0,1,1,1,2,0,0,0,0,"A_2022",1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,3,,7,1,1,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,43,30,FALSE,42,FALSE,FALSE,TRUE,FALSE,0,0,1,12,3,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,0.924107142857143,-0.191335740072202
100803,"B",2018,0,0,12,0,2,,16,7,1,1,5,6,34,46,0,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2,,7,0,0,4,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,34,30,FALSE,46,FALSE,TRUE,TRUE,FALSE,0,0,1,12,2,-0.424242424242424,-0.442424242424242,-0.401234567901234,-0.0181818181818182,0.056,-0.242424242424242
100804,"A",2020,1,0,12,1,3,7,14,2,0,0,5,5,38,38,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,1,28,"A_2020",1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,7,2,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,38,24,FALSE,38,FALSE,FALSE,TRUE,FALSE,0,0,0,12,3,-0.501700680272109,0,-0.59375,-0.0476190476190476,1,-0.158163265306122
100805,"A",2020,1,0,13,1,2,15,16,6,0,0,6,11,39,44,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,15,6,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,39,28,FALSE,44,FALSE,FALSE,FALSE,FALSE,0,0,0,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100806,"A",2020,0,1,12,1,1,5,14,3,0,0,5,5,,46,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,5,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,32,FALSE,46,FALSE,FALSE,TRUE,FALSE,0,0,0,12,1,0.498299319727891,0,-0.59375,-0.0476190476190476,-1,-0.158163265306122
100807,"A",2020,0,1,15,1,,17,17,3,0,0,,,,,,0,,,,,5,0,0,0,,0,0,0,,,0,0,"A_2020",0,1,1,0,0,,0,,,,,0,0,0,0,,,0,,17,3,,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,1,0,15,2,0.498299319727891,0,2.40625,-0.0476190476190476,0,0.841836734693878
100808,"A",2020,0,0,15,1,2,19,17,5,0,0,8,2,36,41,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,19,5,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,36,24,FALSE,41,FALSE,FALSE,FALSE,FALSE,0,0,0,15,2,-0.501700680272109,0,2.40625,-0.0476190476190476,0,-0.158163265306122
100809,"A",2020,1,0,11,1,2,18,14,4,1,0,3,8,39,39,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,18,4,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,39,25,FALSE,39,FALSE,FALSE,FALSE,FALSE,0,0,0,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100810,"A",2020,0,0,15,1,,19,18,5,1,0,,3,,43,0,0,1,0,0,0,9,1,1,1,0,0,0,3,0,0,0,0,"A_2020",0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,,19,5,0,0,3,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,25,FALSE,43,FALSE,FALSE,FALSE,FALSE,0,1,0,15,2,-0.501700680272109,0,2.40625,-0.0476190476190476,0,0.841836734693878
100811,"A",2020,0,0,10,1,2,19,12,2,0,0,9,8,30,36,0,0,1,1,0,1,7,1,1,0,0,1,1,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,2,19,2,0,1,2,FALSE,FALSE,FALSE,FALSE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,30,24,FALSE,36,FALSE,FALSE,TRUE,FALSE,0,0,0,10,2,-0.501700680272109,0,-2.59375,-0.0476190476190476,0,-0.158163265306122
100812,"A",2020,1,1,12,1,,8,14,8,1,0,11,,50,49,,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0,"A_2020",1,1,1,1,0,,0,1,1,1,1,1,1,0,1,0,0,0,,8,8,1,1,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,50,35,FALSE,49,FALSE,FALSE,TRUE,FALSE,0,1,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,0.841836734693878
100813,"A",2022,1,0,11,1,3,,12,7,1,0,,,,,,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,,0,1,0,0,1,1,0,0,0,0,0,0,3,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,1,11,3,-0.505415162454874,0,-1.40808823529412,-0.0180505415162455,0.924107142857143,-0.191335740072202
100814,"A",2020,0,0,13,1,2,,15,4,0,0,2,2,52,53,0,0,1,1,1,1,8,1,1,1,1,1,1,5,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,2,,4,1,1,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,52,38,FALSE,53,FALSE,TRUE,TRUE,FALSE,0,0,1,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100815,"A",2020,1,0,12,1,2,5,14,4,0,0,9,5,37,42,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,5,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,37,28,FALSE,42,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100816,"A",2022,1,1,12,1,2,,12,7,1,0,5,7,38,38,1,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,38,26,FALSE,38,FALSE,FALSE,TRUE,FALSE,0,0,1,12,2,0.494584837545126,0,-0.408088235294118,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100817,"A",2020,0,0,12,1,1,17,14,3,0,0,0,0,56,56,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,17,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,56,42,FALSE,56,FALSE,FALSE,TRUE,FALSE,0,0,0,12,1,-0.501700680272109,0,-0.59375,-0.0476190476190476,-1,-0.158163265306122
100818,"A",2020,1,0,12,1,3,11,14,3,0,1,5,,37,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,8,"A_2020",1,0,1,0,1,,1,1,1,1,1,1,1,1,0,0,0,1,3,11,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,37,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,3,-0.501700680272109,0,-0.59375,-0.0476190476190476,1,-0.158163265306122
100819,"A",2020,1,0,12,1,1,16,14,4,0,0,5,8,47,47,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,16,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,33,FALSE,47,FALSE,FALSE,TRUE,FALSE,0,0,0,12,1,-0.501700680272109,0,-0.59375,-0.0476190476190476,-1,-0.158163265306122
100820,"A",2020,1,1,12,1,1,5,14,3,0,0,4,5,42,46,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,5,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,32,FALSE,46,FALSE,FALSE,TRUE,FALSE,0,0,0,12,1,0.498299319727891,0,-0.59375,-0.0476190476190476,-1,-0.158163265306122
100821,"A",2022,0,1,12,1,3,,12,7,1,0,10,5,37,39,1,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,37,27,FALSE,39,FALSE,FALSE,TRUE,FALSE,0,0,1,12,3,0.494584837545126,0,-0.408088235294118,-0.0180505415162455,0.924107142857143,-0.191335740072202
100822,"A",2020,0,1,15,1,2,,17,3,0,0,5,6,42,41,0,0,1,0,0,0,7,1,1,0,0,0,0,2,1,1,1,40,"A_2020",0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,42,24,FALSE,41,FALSE,FALSE,FALSE,FALSE,0,0,1,15,2,0.498299319727891,0,2.40625,-0.0476190476190476,0,-0.158163265306122
100823,"B",2018,1,0,11,0,2,,18,6,1,0,,,,47,,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,1,40,"B_2018",1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,2,,6,0,0,7,FALSE,FALSE,FALSE,TRUE,18,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,,29,FALSE,47,FALSE,FALSE,FALSE,TRUE,0,0,1,11,2,-0.424242424242424,-0.442424242424242,-1.40123456790123,-0.0181818181818182,0.056,-0.242424242424242
