"section","key","field","actual","expected","pass"
"Transition","B_2018/1/started_g6_private/in_private_now","exits_not_currently_enrolled","13","13",TRUE
"Transition","B_2018/1/started_g6_private/in_private_now","exits_enrollment_unknown","0","0",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","prior_private","65","65",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","paired_observed","64","64",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","later_unknown","1","1",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","exits","14","14",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","exit_fraction","0.21875","0.21875",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","exits_currently_enrolled","3","3",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","exits_not_currently_enrolled","11","11",TRUE
"Transition","B_2018/1/started_g7_private/in_private_now","exits_enrollment_unknown","0","0",TRUE
"Transition","record level","exact source IDs","100011,100017,100027,100029,100031,100036,100041,100042,100043,100046,100047,100048,100050,100060,100064,100069,100072,100073,100076,100078,100083,100084,100092,100093,100097,100098,100099,100109,100117,100119,100120,100125,100128,100131,100140,100144,100148,100150,100157,100160,100165,100169,100171,100173,100175,100176,100178,100180,100184,100185,100191,100200,100207,100215,100218,100223,100226,100228,100231,100236,100238,100239,100242,100243,100253,100259,100265,100266,100270,100272,100279,100280,100281,100282,100288,100291,100294,100296,100299,100300,100306,100307,100309,100313,100315,100319,100323,100328,100334,100336,100337,100339,100346,100349,100350,100351,100352,100361,100366,100367,100379,100384,100387,100398,100399,100402,100405,100410,100411,100412,100415,100417,100423,100437,100440,100445,100446,100447,100451,100452,100459,100460,100462,100470,100472,100475,100478,100483,100485,100488,100489,100503,100504,100505,100509,100510,100512,100520,100522,100525,100527,100529,100530,100532,100533,100537,100543,100546,100560,100566,100568,100569,100570,100572,100573,100577,100579,100582,100592,100605,100607,100609,100610,100614,100615,100619,100620,100621,100622,100623,100625,100630,100634,100636,100637,100644,100650,100653,100655,100656,100660,100666,100669,100674,100675,100677,100682,100686,100688,100691,100692,100693,100695,100696,100701,100704,100706,100710,100715,100716,100723,100731,100732,100733,100735,100736,100739,100741,100750,100752,100760,100765,100769,100771,100772,100778,100785,100788,100792,100794,100799,100810,100811,100813,100821,100822,100824,100826,100834,100847,100851,100863,100864,100868,100874,100875,100876,100882,100884,100885,100891,100893,100899,100903,100917,100920,100924,100925,100928,100931,100936,100937,100945,100946,100948,100955,100961,100968,100970,100981,100983,100985,100990,100991,100997,101000,101002,101015,101016,101020,101023,101024,101028,101032,101034,101037,101038,101039,101042,101046,101049,101052,101053,101057,101060,101070,101072,101076,101082,101085,101086,101090,101092,101093,101094,101099,101103,101110,101111,101116,101117,101124,101128,101130,101131,101132,101138,101145,101147,101152,101159,101165,101170,101172,101177,101182,101187,101188,101189,101190,101192,101194,101197,101200,101201,101202,101204,101208,101209,101212,101214,101218,101221,101231,101234,101235,101239,101241,101242,101248,101249,101252,101258,101259,101268,101270,101272,101279,101288,101289,101291,101295,101296,101298,101299,101300,101301,101302,101311,101313,101317,101319,101321,101322,101323,101325,101327,101330,101332,101335,101337,101340,101342,101345,101346,101348,101349,101352,101354,101355,101364,101365,101369,101372,101373,101376,101378,101380,101385,101387,101393,101397,101401,101409,101412,101418,101422,101423,101424,101434,101441,101446,101448,101451,101452,101455,101457,101459,101461,101467,101469,101479,101485,101486,101488,101498,101503,101519,101521,101523,101528,101540,101547,101550,101570,101573,101574,101577,101583,101584,101585,101586,101592,101593,101601,101608,101609,101610,101616","100011,100017,100027,100029,100031,100036,100041,100042,100043,100046,100047,100048,100050,100060,100064,100069,100072,100073,100076,100078,100083,100084,100092,100093,100097,100098,100099,100109,100117,100119,100120,100125,100128,100131,100140,100144,100148,100150,100157,100160,100165,100169,100171,100173,100175,100176,100178,100180,100184,100185,100191,100200,100207,100215,100218,100223,100226,100228,100231,100236,100238,100239,100242,100243,100253,100259,100265,100266,100270,100272,100279,100280,100281,100282,100288,100291,100294,100296,100299,100300,100306,100307,100309,100313,100315,100319,100323,100328,100334,100336,100337,100339,100346,100349,100350,100351,100352,100361,100366,100367,100379,100384,100387,100398,100399,100402,100405,100410,100411,100412,100415,100417,100423,100437,100440,100445,100446,100447,100451,100452,100459,100460,100462,100470,100472,100475,100478,100483,100485,100488,100489,100503,100504,100505,100509,100510,100512,100520,100522,100525,100527,100529,100530,100532,100533,100537,100543,100546,100560,100566,100568,100569,100570,100572,100573,100577,100579,100582,100592,100605,100607,100609,100610,100614,100615,100619,100620,100621,100622,100623,100625,100630,100634,100636,100637,100644,100650,100653,100655,100656,100660,100666,100669,100674,100675,100677,100682,100686,100688,100691,100692,100693,100695,100696,100701,100704,100706,100710,100715,100716,100723,100731,100732,100733,100735,100736,100739,100741,100750,100752,100760,100765,100769,100771,100772,100778,100785,100788,100792,100794,100799,100810,100811,100813,100821,100822,100824,100826,100834,100847,100851,100863,100864,100868,100874,100875,100876,100882,100884,100885,100891,100893,100899,100903,100917,100920,100924,100925,100928,100931,100936,100937,100945,100946,100948,100955,100961,100968,100970,100981,100983,100985,100990,100991,100997,101000,101002,101015,101016,101020,101023,101024,101028,101032,101034,101037,101038,101039,101042,101046,101049,101052,101053,101057,101060,101070,101072,101076,101082,101085,101086,101090,101092,101093,101094,101099,101103,101110,101111,101116,101117,101124,101128,101130,101131,101132,101138,101145,101147,101152,101159,101165,101170,101172,101177,101182,101187,101188,101189,101190,101192,101194,101197,101200,101201,101202,101204,101208,101209,101212,101214,101218,101221,101231,101234,101235,101239,101241,101242,101248,101249,101252,101258,101259,101268,101270,101272,101279,101288,101289,101291,101295,101296,101298,101299,101300,101301,101302,101311,101313,101317,101319,101321,101322,101323,101325,101327,101330,101332,101335,101337,101340,101342,101345,101346,101348,101349,101352,101354,101355,101364,101365,101369,101372,101373,101376,101378,101380,101385,101387,101393,101397,101401,101409,101412,101418,101422,101423,101424,101434,101441,101446,101448,101451,101452,101455,101457,101459,101461,101467,101469,101479,101485,101486,101488,101498,101503,101519,101521,101523,101528,101540,101547,101550,101570,101573,101574,101577,101583,101584,101585,101586,101592,101593,101601,101608,101609,101610,101616",TRUE
"Missing bounds","married_or_cohab","lower","-0.0172972847890917","-0.0172972847890917",TRUE
"Missing bounds","married_or_cohab","upper","-0.00534827417642652","-0.00534827417642652",TRUE
"Missing bounds","has_child","lower","-0.0209881435501086","-0.0209881435501086",TRUE
"Missing bounds","has_child","upper","-0.00903913293744342","-0.00903913293744342",TRUE
"Missing bounds","working","lower","-0.0471423323566249","-0.0471423323566249",TRUE
"Missing bounds","working","upper","-0.0385949282509784","-0.0385949282509784",TRUE
"Missing bounds","in_school_now","lower","0.0164121728918573","0.0164121728918573",TRUE
"Missing bounds","in_school_now","upper","0.0283611835045224","0.0283611835045224",TRUE
"Missing bounds","in_private_now","lower","0.147631457918136","0.147631457918136",TRUE
"Missing bounds","in_private_now","upper","0.169843138502657","0.169843138502657",TRUE
"revised_first_stage.csv","A_2020/in_private_now","estimate","0.159088354482796","0.159088354482799",TRUE
"revised_first_stage.csv","A_2020/in_private_now","se","0.0281677241212135","0.0281677241212135",TRUE
"revised_first_stage.csv","A_2020/in_private_now","ci_low","0.103823015541512","0.103823015541515",TRUE
"revised_first_stage.csv","A_2020/in_private_now","ci_high","0.214353693424081","0.214353693424084",TRUE
"revised_first_stage.csv","A_2020/in_private_now","p_value","2.04131617559389e-08","2.0413161755926e-08",TRUE
"revised_first_stage.csv","A_2020/in_private_now","n","1163","1163",TRUE
"revised_first_stage.csv","A_2020/in_private_now","df","1161","1161",TRUE
"revised_first_stage.csv","A_2020/in_private_now","control_mean","0.537521815008726","0.537521815008726",TRUE
"revised_first_stage.csv","A_2020/in_private_now","selected_mean","0.696610169491525","0.696610169491525",TRUE
"revised_first_stage.csv","A_2020/in_private_now","n_control","573","573",TRUE
"revised_first_stage.csv","A_2020/in_private_now","n_selected","590","590",TRUE
"revised_first_stage.csv","A_2020/in_private_now","F_statistic","31.8987204402866","31.8987204402879",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","estimate","0.0596124214768293","0.0596124214768282",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","se","0.0168240555234594","0.0168240555234593",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","ci_low","0.0266034370330105","0.0266034370330095",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","ci_high","0.0926214059206482","0.0926214059206469",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","p_value","0.000410884174532018","0.000410884174532091",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","n","1162","1162",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","df","1160","1160",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","control_mean","0.879370629370629","0.879370629370629",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","selected_mean","0.938983050847458","0.938983050847458",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","n_control","572","572",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","n_selected","590","590",TRUE
"revised_first_stage.csv","A_2020/started_g6_private","F_statistic","12.5548677072551","12.5548677072548",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","estimate","0.167441033542733","0.167441033542728",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","se","0.0245685358032","0.0245685358032",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","ci_low","0.119237292476591","0.119237292476586",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","ci_high","0.215644774608875","0.21564477460887",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","p_value","1.50900388100742e-11","1.50900388100947e-11",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","n","1162","1162",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","df","1160","1160",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","control_mean","0.678321678321678","0.678321678321678",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","selected_mean","0.845762711864407","0.845762711864407",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","n_control","572","572",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","n_selected","590","590",TRUE
"revised_first_stage.csv","A_2020/started_g7_private","F_statistic","46.4478100471132","46.4478100471104",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","estimate","0.507232297063898","0.507232297063903",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","se","0.0225108087937363","0.0225108087937362",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","ci_low","0.463066194475021","0.463066194475026",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","ci_high","0.551398399652775","0.55139839965278",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","p_value","1.16306032990755e-93","1.16306032990288e-93",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","n","1171","1171",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","df","1169","1169",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","control_mean","0.0552677029360967","0.0552677029360967",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","selected_mean","0.5625","0.5625",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","n_control","579","579",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","n_selected","592","592",TRUE
"revised_first_stage.csv","A_2020/receiving_aid_now","F_statistic","507.728566648865","507.728566648876",TRUE
"revised_first_stage.csv","A_2022/in_private_now","estimate","0.159946949602121","0.159946949602122",TRUE
"revised_first_stage.csv","A_2022/in_private_now","se","0.0529794803887115","0.0529794803887115",TRUE
"revised_first_stage.csv","A_2022/in_private_now","ci_low","0.0556466905397559","0.0556466905397565",TRUE
"revised_first_stage.csv","A_2022/in_private_now","ci_high","0.264247208664487","0.264247208664487",TRUE
"revised_first_stage.csv","A_2022/in_private_now","p_value","0.00277565652696271","0.00277565652696261",TRUE
"revised_first_stage.csv","A_2022/in_private_now","n","275","275",TRUE
"revised_first_stage.csv","A_2022/in_private_now","df","273","273",TRUE
"revised_first_stage.csv","A_2022/in_private_now","control_mean","0.653846153846154","0.653846153846154",TRUE
"revised_first_stage.csv","A_2022/in_private_now","selected_mean","0.813793103448276","0.813793103448276",TRUE
"revised_first_stage.csv","A_2022/in_private_now","n_control","130","130",TRUE
"revised_first_stage.csv","A_2022/in_private_now","n_selected","145","145",TRUE
"revised_first_stage.csv","A_2022/in_private_now","F_statistic","9.11457734895754","9.11457734895762",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","estimate","-0.0216098545184246","-0.0216098545184241",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","se","0.0391988582029566","0.0391988582029566",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","ci_low","-0.0987803181681292","-0.0987803181681287",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","ci_high","0.0555606091312801","0.0555606091312805",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","p_value","0.581887273908699","0.581887273908707",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","n","275","275",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","df","273","273",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","control_mean","0.891472868217054","0.891472868217054",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","selected_mean","0.86986301369863","0.86986301369863",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","n_control","129","129",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","n_selected","146","146",TRUE
"revised_first_stage.csv","A_2022/started_g6_private","F_statistic","0.303918300793817","0.303918300793805",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","estimate","0.164808325369013","0.164808325369013",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","se","0.0534922410984573","0.0534922410984573",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","ci_low","0.0594985985944112","0.059498598594411",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","ci_high","0.270118052143616","0.270118052143616",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","p_value","0.00227398493909872","0.00227398493909874",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","n","275","275",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","df","273","273",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","control_mean","0.643410852713178","0.643410852713178",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","selected_mean","0.808219178082192","0.808219178082192",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","n_control","129","129",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","n_selected","146","146",TRUE
"revised_first_stage.csv","A_2022/started_g7_private","F_statistic","9.49241476657478","9.49241476657476",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","estimate","0.658967824147819","0.658967824147818",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","se","0.0421832209878708","0.0421832209878709",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","ci_low","0.575922070493024","0.575922070493023",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","ci_high","0.742013577802613","0.742013577802612",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","p_value","9.67565143417322e-40","9.67565143417598e-40",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","n","275","275",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","df","273","273",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","control_mean","0.0465116279069767","0.0465116279069767",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","selected_mean","0.705479452054795","0.705479452054795",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","n_control","129","129",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","n_selected","146","146",TRUE
"revised_first_stage.csv","A_2022/receiving_aid_now","F_statistic","244.033215707599","244.033215707598",TRUE
"revised_first_stage.csv","B_2018/in_private_now","estimate","0.185503685503686","0.185503685503686",TRUE
"revised_first_stage.csv","B_2018/in_private_now","se","0.0779785207835153","0.0779785207835153",TRUE
"revised_first_stage.csv","B_2018/in_private_now","ci_low","0.0315037831617674","0.0315037831617667",TRUE
"revised_first_stage.csv","B_2018/in_private_now","ci_high","0.339503587845605","0.339503587845604",TRUE
"revised_first_stage.csv","B_2018/in_private_now","p_value","0.0185429310028129","0.0185429310028133",TRUE
"revised_first_stage.csv","B_2018/in_private_now","n","162","162",TRUE
"revised_first_stage.csv","B_2018/in_private_now","df","160","160",TRUE
"revised_first_stage.csv","B_2018/in_private_now","control_mean","0.405405405405405","0.405405405405405",TRUE
"revised_first_stage.csv","B_2018/in_private_now","selected_mean","0.590909090909091","0.590909090909091",TRUE
"revised_first_stage.csv","B_2018/in_private_now","n_control","74","74",TRUE
"revised_first_stage.csv","B_2018/in_private_now","n_selected","88","88",TRUE
"revised_first_stage.csv","B_2018/in_private_now","F_statistic","5.65920074546665","5.6592007454666",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","estimate","0.26834094368341","0.268340943683409",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","se","0.0730590863869344","0.0730590863869344",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","ci_low","0.1240632687105","0.124063268710499",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","ci_high","0.412618618656321","0.41261861865632",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","p_value","0.000325952520265498","0.000325952520265512",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","n","163","163",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","df","161","161",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","control_mean","0.520547945205479","0.520547945205479",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","selected_mean","0.788888888888889","0.788888888888889",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","n_control","73","73",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","n_selected","90","90",TRUE
"revised_first_stage.csv","B_2018/started_g6_private","F_statistic","13.490418155255","13.4904181552549",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","estimate","0.215372907153729","0.215372907153729",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","se","0.0756683384059413","0.0756683384059413",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","ci_low","0.0659424601802635","0.0659424601802639",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","ci_high","0.364803354127194","0.364803354127194",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","p_value","0.00499944074034357","0.00499944074034348",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","n","163","163",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","df","161","161",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","control_mean","0.506849315068493","0.506849315068493",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","selected_mean","0.722222222222222","0.722222222222222",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","n_control","73","73",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","n_selected","90","90",TRUE
"revised_first_stage.csv","B_2018/started_g7_private","F_statistic","8.10128192159805","8.10128192159809",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","estimate","0.417417417417416","0.417417417417417",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","se","0.0559869344882253","0.0559869344882254",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","ci_low","0.306859134078036","0.306859134078038",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","ci_high","0.527975700756795","0.527975700756797",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","p_value","5.10504723825864e-12","5.105047238258e-12",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","n","164","164",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","df","162","162",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","control_mean","0.027027027027027","0.027027027027027",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","selected_mean","0.444444444444444","0.444444444444444",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","n_control","74","74",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","n_selected","90","90",TRUE
"revised_first_stage.csv","B_2018/receiving_aid_now","F_statistic","55.5862985904213","55.5862985904216",TRUE
"revised_missingness.csv","A_2020/years_in_school","estimate","-0.00517472282402762","-0.00517472282402761",TRUE
"revised_missingness.csv","A_2020/years_in_school","se","0.00381465989382918","0.00381465989382918",TRUE
"revised_missingness.csv","A_2020/years_in_school","ci_low","-0.0126590348309891","-0.0126590348309891",TRUE
"revised_missingness.csv","A_2020/years_in_school","ci_high","0.00230958918293387","0.00230958918293388",TRUE
"revised_missingness.csv","A_2020/years_in_school","p_value","0.175189541810516","0.175189541810517",TRUE
"revised_missingness.csv","A_2020/years_in_school","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/years_in_school","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/years_in_school","control_mean","0.00686106346483705","0.00686106346483705",TRUE
"revised_missingness.csv","A_2020/years_in_school","selected_mean","0.00168634064080944","0.00168634064080944",TRUE
"revised_missingness.csv","A_2020/years_in_school","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/years_in_school","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/years_in_school","missing_control","4","4",TRUE
"revised_missingness.csv","A_2020/years_in_school","missing_selected","1","1",TRUE
"revised_missingness.csv","A_2020/years_in_school","observed_control","579","579",TRUE
"revised_missingness.csv","A_2020/years_in_school","observed_selected","592","592",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","estimate","-0.00520364804942745","-0.00520364804942743",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","se","0.00450416061689918","0.00450416061689914",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","ci_low","-0.0140407513101595","-0.0140407513101594",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","ci_high","0.00363345521130458","0.00363345521130454",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","p_value","0.248203465238468","0.248203465238466",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","control_mean","0.00857632933104631","0.00857632933104631",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","selected_mean","0.00337268128161889","0.00337268128161889",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","missing_control","5","5",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","missing_selected","2","2",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","observed_control","578","578",TRUE
"revised_missingness.csv","A_2020/married_or_cohab","observed_selected","591","591",TRUE
"revised_missingness.csv","A_2020/has_child","estimate","-0.00520364804942745","-0.00520364804942743",TRUE
"revised_missingness.csv","A_2020/has_child","se","0.00450416061689918","0.00450416061689914",TRUE
"revised_missingness.csv","A_2020/has_child","ci_low","-0.0140407513101595","-0.0140407513101594",TRUE
"revised_missingness.csv","A_2020/has_child","ci_high","0.00363345521130458","0.00363345521130454",TRUE
"revised_missingness.csv","A_2020/has_child","p_value","0.248203465238468","0.248203465238466",TRUE
"revised_missingness.csv","A_2020/has_child","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/has_child","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/has_child","control_mean","0.00857632933104631","0.00857632933104631",TRUE
"revised_missingness.csv","A_2020/has_child","selected_mean","0.00337268128161889","0.00337268128161889",TRUE
"revised_missingness.csv","A_2020/has_child","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/has_child","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/has_child","missing_control","5","5",TRUE
"revised_missingness.csv","A_2020/has_child","missing_selected","2","2",TRUE
"revised_missingness.csv","A_2020/has_child","observed_control","578","578",TRUE
"revised_missingness.csv","A_2020/has_child","observed_selected","591","591",TRUE
"revised_missingness.csv","A_2020/working","estimate","-0.00517472282402762","-0.00517472282402761",TRUE
"revised_missingness.csv","A_2020/working","se","0.00381465989382918","0.00381465989382918",TRUE
"revised_missingness.csv","A_2020/working","ci_low","-0.0126590348309891","-0.0126590348309891",TRUE
"revised_missingness.csv","A_2020/working","ci_high","0.00230958918293387","0.00230958918293388",TRUE
"revised_missingness.csv","A_2020/working","p_value","0.175189541810516","0.175189541810517",TRUE
"revised_missingness.csv","A_2020/working","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/working","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/working","control_mean","0.00686106346483705","0.00686106346483705",TRUE
"revised_missingness.csv","A_2020/working","selected_mean","0.00168634064080944","0.00168634064080944",TRUE
"revised_missingness.csv","A_2020/working","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/working","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/working","missing_control","4","4",TRUE
"revised_missingness.csv","A_2020/working","missing_selected","1","1",TRUE
"revised_missingness.csv","A_2020/working","observed_control","579","579",TRUE
"revised_missingness.csv","A_2020/working","observed_selected","592","592",TRUE
"revised_missingness.csv","A_2020/hours_worked","estimate","-0.00517472282402762","-0.00517472282402761",TRUE
"revised_missingness.csv","A_2020/hours_worked","se","0.00381465989382918","0.00381465989382918",TRUE
"revised_missingness.csv","A_2020/hours_worked","ci_low","-0.0126590348309891","-0.0126590348309891",TRUE
"revised_missingness.csv","A_2020/hours_worked","ci_high","0.00230958918293387","0.00230958918293388",TRUE
"revised_missingness.csv","A_2020/hours_worked","p_value","0.175189541810516","0.175189541810517",TRUE
"revised_missingness.csv","A_2020/hours_worked","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/hours_worked","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/hours_worked","control_mean","0.00686106346483705","0.00686106346483705",TRUE
"revised_missingness.csv","A_2020/hours_worked","selected_mean","0.00168634064080944","0.00168634064080944",TRUE
"revised_missingness.csv","A_2020/hours_worked","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/hours_worked","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/hours_worked","missing_control","4","4",TRUE
"revised_missingness.csv","A_2020/hours_worked","missing_selected","1","1",TRUE
"revised_missingness.csv","A_2020/hours_worked","observed_control","579","579",TRUE
"revised_missingness.csv","A_2020/hours_worked","observed_selected","592","592",TRUE
"revised_missingness.csv","A_2020/in_school_now","estimate","-0.00520364804942745","-0.00520364804942743",TRUE
"revised_missingness.csv","A_2020/in_school_now","se","0.00450416061689919","0.00450416061689914",TRUE
"revised_missingness.csv","A_2020/in_school_now","ci_low","-0.0140407513101595","-0.0140407513101594",TRUE
"revised_missingness.csv","A_2020/in_school_now","ci_high","0.00363345521130461","0.00363345521130453",TRUE
"revised_missingness.csv","A_2020/in_school_now","p_value","0.24820346523847","0.248203465238466",TRUE
"revised_missingness.csv","A_2020/in_school_now","n","1176","1176",TRUE
"revised_missingness.csv","A_2020/in_school_now","df","1174","1174",TRUE
"revised_missingness.csv","A_2020/in_school_now","control_mean","0.00857632933104631","0.00857632933104631",TRUE
"revised_missingness.csv","A_2020/in_school_now","selected_mean","0.00337268128161889","0.00337268128161889",TRUE
"revised_missingness.csv","A_2020/in_school_now","n_control","583","583",TRUE
"revised_missingness.csv","A_2020/in_school_now","n_selected","593","593",TRUE
"revised_missingness.csv","A_2020/in_school_now","missing_control","5","5",TRUE
"revised_missingness.csv","A_2020/in_school_now","missing_selected","2","2",TRUE
"revised_missingness.csv","A_2020/in_school_now","observed_control","578","578",TRUE
"revised_missingness.csv","A_2020/in_school_now","observed_selected","591","591",TRUE
"revised_missingness.csv","A_2020/in_private_now","estimate","-0.0120936367396642","-0.0120936367396643",TRUE
"revised_missingness.csv","A_2020/in_private_now","se","0.0061211774041485","0.00612117740414849",TRUE
